"title", source, price, sold, size, url
"SICK Flexi soft Standard I/O Module FX0-STIO68002 F/W: V3.00.0 24VDC 1.5W Used", eBay, $225.00, Available, Unknown, https://www.ebay.com/itm/SICK-Flexi-soft-Standard-I-O-Module-FX0-STIO68002-F-W-V3-00-0-24VDC-1-5W-Used/293573459689?epid=11036033459&hash=item445a577ee9:g:nB0AAOSw709etWio
"Stio Pants Womens Dulcet Nylon Zip Ankle Skinny Army Green Sz 10 Jackson Hole", eBay, $45.99, Available, Unknown, https://www.ebay.com/itm/Stio-Pants-Womens-Dulcet-Nylon-Zip-Ankle-Skinny-Army-Green-Sz-10-Jackson-Hole/333593481806?hash=item4dabb8924e:g:0UsAAOSwtO5dc6Nl
"Falansterulcpv3204(Adrian Pintea  Liviu Ciulei  Mihai Malaimare  dir. Savel Stio", eBay, $43.02, Available, Unknown, https://www.ebay.com/itm/Falansterulcpv3204-Adrian-Pintea-Liviu-Ciulei-Mihai-Malaimare-dir-Savel-Stio/233580427528?hash=item36627a7908:g:ZccAAOSwWNResmpi
"Stio Wilcox fleece hoodie  Men's Medium  Maritime Blue  NWT", eBay, $130.00, Available, Medium, https://www.ebay.com/itm/Stio-Wilcox-fleece-hoodie-Mens-Medium-Maritime-Blue-NWT/362987224767?hash=item5483b97ebf:g:noMAAOSwf1ResZtv
"Stio Women's Tailored-Fit OPR Shorts MC7 Boundary Black Size 8 NWT $139", eBay, $67.49, Available, Unknown, https://www.ebay.com/itm/Stio-Womens-Tailored-Fit-OPR-Shorts-MC7-Boundary-Black-Size-8-NWT-139/303559741511?hash=item46ad921047:g:~bcAAOSwfOlesVrS
"EUC Stio Divide v neck purple women's size small", eBay, $26.00, Available, Small, https://www.ebay.com/itm/EUC-Stio-Divide-v-neck-purple-womens-size-small/254588521255?hash=item3b46a88b27:g:17MAAOSwJkJesVjZ
"1963 Press Photo Michael Stio  4  wrthes in pain when the car hit him in", eBay, $19.99, Available, Unknown, https://www.ebay.com/itm/1963-Press-Photo-Michael-Stio-4-wrthes-in-pain-when-the-car-hit-him-in/353068505942?hash=item523485db56:g:0TcAAOSwIL9esGBU
"2019 Topps Allen and Ginter Baseball Singles***YOU PICK FROM LIST***", eBay, $1.85, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-and-Ginter-Baseball-Singles-YOU-PICK-FROM-LIST/202982354519?hash=item2f42b0ee57:g:jUMAAOSw8Jxerwp8
"Stio Fleece Jacket Blue Mens Sz XL EUC", eBay, $49.99, Available, XLarge, https://www.ebay.com/itm/Stio-Fleece-Jacket-Blue-Mens-Sz-XL-EUC/114210148457?hash=item1a97749069:g:VJUAAOSwRTJerf9q
"Falansterulcpv3204(Adrian Pintea  Liviu Ciulei  Mihai Malaimare  dir. Savel Stio", eBay, $42.00, Available, Unknown, https://www.ebay.com/itm/Falansterulcpv3204-Adrian-Pintea-Liviu-Ciulei-Mihai-Malaimare-dir-Savel-Stio/143594483206?hash=item216ee5ee06:g:n8oAAOSwOPVerR60
"Super Micro Computer X8STi  LGA 1366/Socket B  Intel Motherboard", eBay, $154.99, Available, Unknown, https://www.ebay.com/itm/Super-Micro-Computer-X8STi-LGA-1366-Socket-B-Intel-Motherboard/264717961345?epid=80298201&hash=item3da26b8881:g:wfMAAOSwxkderJO6
"STIO 1150 WOMENS ENVIRON JACKET *BLUE/PINK* SZ XL", eBay, $195.04, Available, XLarge, https://www.ebay.com/itm/STIO-1150-WOMENS-ENVIRON-JACKET-BLUE-PINK-SZ-XL/264717635164?hash=item3da2668e5c:g:R9UAAOSwe9terDq0
"Stio Women's Snap Button Ralston Canvas Jacket KB8 Brush Green XL NWT $159", eBay, $103.49, Available, XLarge, https://www.ebay.com/itm/Stio-Womens-Snap-Button-Ralston-Canvas-Jacket-KB8-Brush-Green-XL-NWT-159/373038746671?hash=item56dad78c2f:g:iJoAAOSw7RJerBtf
"Stio Sweetwater Polar Fleece XS Full Zip Jacket Purple NWOT", eBay, $48.99, Available, Xsmall, https://www.ebay.com/itm/Stio-Sweetwater-Polar-Fleece-XS-Full-Zip-Jacket-Purple-NWOT/114207107345?hash=item1a97462911:g:KzEAAOSw-9leqxK-
"2019 Allen & Ginter MINI GOLD BORDER - COMPLETE YOUR SET - You Pick! Hot Box!", eBay, $5.99, Available, Unknown, https://www.ebay.com/itm/2019-Allen-Ginter-MINI-GOLD-BORDER-COMPLETE-YOUR-SET-You-Pick-Hot-Box/402247593301?hash=item5da7d32d55:g:dD4AAOSw9h5eqPC8
"STIO Men's Sz Large Pearl Snap Red Plaid Cotton Poly Linen Blend Hiking Shirt", eBay, $39.95, Available, Large, https://www.ebay.com/itm/STIO-Mens-Sz-Large-Pearl-Snap-Red-Plaid-Cotton-Poly-Linen-Blend-Hiking-Shirt/193440692586?hash=item2d09f6b96a:g:OM8AAOSwu-tepwDp
"2019 Topps Allen & Ginter Base Mini SPs Inserts A&G Back Black Gold You Pick", eBay, $2.50, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-Ginter-Base-Mini-SPs-Inserts-A-G-Back-Black-Gold-You-Pick/373033089726?hash=item56da813abe:g:WrUAAOSwe~1epPH0
"MSRP $379 Stio Mountain Shadow Heather Beira Wool Coat Size Large", eBay, $133.00, Available, Large, https://www.ebay.com/itm/MSRP-379-Stio-Mountain-Shadow-Heather-Beira-Wool-Coat-Size-Large/153909190926?hash=item23d5b3e10e:g:UWcAAOSwQHFepJN~
"Stio Stillwater Supply Co. Men's Rambler Reversible Blue Plaid Jacket Medium EUC", eBay, $39.99, Available, Medium, https://www.ebay.com/itm/Stio-Stillwater-Supply-Co-Mens-Rambler-Reversible-Blue-Plaid-Jacket-Medium-EUC/233567827682?hash=item3661ba36e2:g:ED4AAOSwWkFeZacE:sc:USPSPriority!94024!US!-1
"Pair CV Axle Joint Assembly Front LH RH For Saturn Ion Standard Trans 2.0L 04-07", eBay, $111.12, Available, XLarge, https://www.ebay.com/itm/Pair-CV-Axle-Joint-Assembly-Front-LH-RH-For-Saturn-Ion-Standard-Trans-2-0L-04-07/133393127539?epid=2215694809&hash=item1f0ed99873:g:BQoAAOSwHgxeoHKZ
"Women's STIO Down Vest  Size S  Free Ship", eBay, $65.00, Available, Unknown, https://www.ebay.com/itm/Womens-STIO-Down-Vest-Size-S-Free-Ship/223982914043?hash=item34266c09fb:g:4ZgAAOSwiYleXZ40
"1pcs Used SICK FX0-STIO68002", eBay, $220.00, Available, Unknown, https://www.ebay.com/itm/1pcs-Used-SICK-FX0-STIO68002/164166448415?hash=item263915351f:g:0MgAAOSwSD9enCXW
"Stio Solid Green Poly Cotton Half Zip Casual L/S Outdoors Hiking Polo Shirt M", eBay, $40.50, Available, Unknown, https://www.ebay.com/itm/Stio-Solid-Green-Poly-Cotton-Half-Zip-Casual-L-S-Outdoors-Hiking-Polo-Shirt-M/373024741603?hash=item56da01d8e3:g:kf8AAOSwM6heml07
"Men's Stio size Small Ski Pants-color:Mountain Shadow Brand New", eBay, $240.00, Available, Small, https://www.ebay.com/itm/Mens-Stio-size-Small-Ski-Pants-color-Mountain-Shadow-Brand-New/303542325487?hash=item46ac8850ef:g:vM0AAOSwnIlemKKa
"2019 Topps Allen & Ginter Baseball - Base Set Cards - Choose Card #'s 1-200", eBay, $1.39, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-Ginter-Baseball-Base-Set-Cards-Choose-Card-s-1-200/402230702048?hash=item5da6d16fe0:g:5A0AAOSwdX1emQ4h
"Men's Stio size Medium Ski Pants-color:Mountain Shadow Brand New", eBay, $240.00, Available, Medium, https://www.ebay.com/itm/Mens-Stio-size-Medium-Ski-Pants-color-Mountain-Shadow-Brand-New/303542337765?hash=item46ac8880e5:g:vM0AAOSwnIlemKKa
"2019 Topps Allen and Ginter Mini Gold Border Baseball Card Pick", eBay, $2.00, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-and-Ginter-Mini-Gold-Border-Baseball-Card-Pick/233558024699?hash=item366124a1fb:g:veYAAOSwGmtelFlA
"Pair Front Left Right CV Axle Shaft for Saturn Ion Manual Trans M86 2.0L 05-07", eBay, $84.34, Available, XLarge, https://www.ebay.com/itm/Pair-Front-Left-Right-CV-Axle-Shaft-for-Saturn-Ion-Manual-Trans-M86-2-0L-05-07/133385283339?epid=2215632984&hash=item1f0e61e70b:g:7koAAOSwp6Rekxob
"Women's M Cloudveil now Stio Ski Snowboard Jacket Primaloft Hooded Performance", eBay, $36.00, Available, Unknown, https://www.ebay.com/itm/Womens-M-Cloudveil-now-Stio-Ski-Snowboard-Jacket-Primaloft-Hooded-Performance/164157878942?hash=item263892729e:g:7K8AAOSwP0Zd-nFl
"Stio Womens Cotton Canvas Pants Tipton sz 8", eBay, $35.00, Available, Unknown, https://www.ebay.com/itm/Stio-Womens-Cotton-Canvas-Pants-Tipton-sz-8/233554099793?hash=item3660e8be51:g:Pi8AAOSwFAtej3FW
"CV Axle Joint Shaft Front Pair fit Saturn Ion Standard Trans M86 2.0L 05-07", eBay, $121.84, Available, XLarge, https://www.ebay.com/itm/CV-Axle-Joint-Shaft-Front-Pair-fit-Saturn-Ion-Standard-Trans-M86-2-0L-05-07/143576548037?epid=2215632984&hash=item216dd442c5:g:QzYAAOSwa8Nej2ek
"STIO Mens Carter Shorts 38 Casual Active Black Gray Hiking Biking Outdoors", eBay, $58.88, Available, Unknown, https://www.ebay.com/itm/STIO-Mens-Carter-Shorts-38-Casual-Active-Black-Gray-Hiking-Biking-Outdoors/254564260776?hash=item3b45365ba8:g:GVQAAOSw6Qxejl0K:sc:USPSPriorityMailPaddedFlatRateEnvelope!94024!US!-1
"2019 Topps Allen and Ginter Baseball Card Pick 1-264", eBay, $0.99, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-and-Ginter-Baseball-Card-Pick-1-264/324127824945?hash=item4b77861c31:g:ci0AAOSws6tei-OI
"2019 Allen & Ginter RELIC Vincent Stio", eBay, $1.99, Available, Unknown, https://www.ebay.com/itm/2019-Allen-Ginter-RELIC-Vincent-Stio/264691658482?hash=item3da0da2ef2:g:O3cAAOSw4iJei1D~
"Sold Out Stio NWT Women Pants Sz 14 Olive Green Hiking Pants $159", eBay, $57.74, Available, Unknown, https://www.ebay.com/itm/Sold-Out-Stio-NWT-Women-Pants-Sz-14-Olive-Green-Hiking-Pants-159/114169247627?hash=item1a9504778b:g:NLMAAOSwgaxeh1ci
"(Retail $165) NWT Stio Men's Marsten Down Vest  Jackson Hole  WY Size XXL 80202", eBay, $85.00, Available, XLarge, https://www.ebay.com/itm/Retail-165-NWT-Stio-Mens-Marsten-Down-Vest-Jackson-Hole-WY-Size-XXL-80202/133377652737?hash=item1f0ded7801:g:QcMAAOSw17lehlhL
"PHOENIX CONTACT STIO 2 5/3-2B/L 50 pieces new Last one", eBay, $125.00, Available, Unknown, https://www.ebay.com/itm/PHOENIX-CONTACT-STIO-2-5-3-2B-L-50-pieces-new-Last-one/153885056421?hash=item23d4439da5:g:C-IAAOSw3e5ehYzm
"2019 Topps Allen and Ginter Relics #FSRAVS Vincent Stio A (ref 87054)", eBay, $5.83, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-and-Ginter-Relics-FSRAVS-Vincent-Stio-A-ref-87054/264686884241?hash=item3da0915591:g:VAUAAOSwxcFehWqY
"STIO Crester Knicker Size 8 Stretch Climbing Hiking Pants Olive Green Capri", eBay, $49.99, Available, Unknown, https://www.ebay.com/itm/STIO-Crester-Knicker-Size-8-Stretch-Climbing-Hiking-Pants-Olive-Green-Capri/264685689577?hash=item3da07f1ae9:g:GMUAAOSwOUJbiI3~
"2019 Topps Allen and Ginter Gold Border #156 Vincent Stio", eBay, $1.50, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-and-Ginter-Gold-Border-156-Vincent-Stio/114164070193?hash=item1a94b57731:g:BRoAAOSw8SZdhkhb
"Stio Men's Azura Insulated Jacket; Alloy Gray; Medium", eBay, $199.99, Available, Medium, https://www.ebay.com/itm/Stio-Mens-Azura-Insulated-Jacket-Alloy-Gray-Medium/353026123918?hash=item5231ff288e:g:z08AAOSwIBJef5F9
"2019 ALLEN AND GINTER MINI #156 VINCENT STIO NM-MT", eBay, $0.99, Available, Unknown, https://www.ebay.com/itm/2019-ALLEN-AND-GINTER-MINI-156-VINCENT-STIO-NM-MT/202948477012?hash=item2f40ac0054:g:JioAAOSwvxBefr7C
"Men's STIO Fleece Full Zip Jacket Large Gray", eBay, $40.00, Available, Large, https://www.ebay.com/itm/Mens-STIO-Fleece-Full-Zip-Jacket-Large-Gray/283829047517?hash=item42158790dd:g:scwAAOSwQ8Vefkc~
"NWT NEW Stio Women’s Tipton Tech Tank Polo Amazonite Quick Dry UPF 50 Sz Small", eBay, $39.99, Available, Small, https://www.ebay.com/itm/NWT-NEW-Stio-Women-s-Tipton-Tech-Tank-Polo-Amazonite-Quick-Dry-UPF-50-Sz-Small/223958215000?hash=item3424f32958:g:DzcAAOSwAa1efTYg
"2019 Topps Allen & Ginter Framed Mini Black Frame Vincent Stio Auto #/25 (r9416)", eBay, $36.42, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-Ginter-Framed-Mini-Black-Frame-Vincent-Stio-Auto-25-r9416/264680287122?hash=item3da02cab92:g:ZOAAAOSwNIhefQti
"Stio Men's L/S Thermop Fleece Snap Neck Henley KB8 Marten Large NWT $139", eBay, $67.99, Available, Large, https://www.ebay.com/itm/Stio-Mens-L-S-Thermop-Fleece-Snap-Neck-Henley-KB8-Marten-Large-NWT-139/293525451954?hash=item44577af4b2:g:mYkAAOSwc6defLM~
"2019 Allen Ginter Baseball Card Singles Rookie U Pick 151- 300 Buy 4 Get 2 FREE", eBay, $1.99, Available, Unknown, https://www.ebay.com/itm/2019-Allen-Ginter-Baseball-Card-Singles-Rookie-U-Pick-151-300-Buy-4-Get-2-FREE/254550231243?hash=item3b446048cb:g:WrUAAOSwel1eejrh
"Stio Womens Blue Pullover Sweater Size S Hooded", eBay, $65.00, Available, Unknown, https://www.ebay.com/itm/Stio-Womens-Blue-Pullover-Sweater-Size-S-Hooded/114157455562?hash=item1a945088ca:g:H3QAAOSwVWFedRTz
"1pcs Used SICK FX0-STIO68002", eBay, $265.00, Available, Unknown, https://www.ebay.com/itm/1pcs-Used-SICK-FX0-STIO68002/114156368405?hash=item1a943ff215:g:-WkAAOSwtEledzlY
"STIO Men's Sz XXL Gray Second Light Jacket Running Trail Running Hooded", eBay, $75.00, Available, XLarge, https://www.ebay.com/itm/STIO-Mens-Sz-XXL-Gray-Second-Light-Jacket-Running-Trail-Running-Hooded/303520869190?hash=item46ab40eb46:g:700AAOSwaXNedv6r
"2019 Topps Allen & Ginter Gold Border Hot Box Baseball 1-400 with SPs", eBay, $0.99, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-Ginter-Gold-Border-Hot-Box-Baseball-1-400-with-SPs/353016351820?hash=item52316a0c4c:g:2cwAAOSwV3BdYgPn
"Stio Men's Sz Med Green Dri Relase Long Sleeve Hiking Polo Shirt Chest Logo", eBay, $24.91, Available, Unknown, https://www.ebay.com/itm/Stio-Mens-Sz-Med-Green-Dri-Relase-Long-Sleeve-Hiking-Polo-Shirt-Chest-Logo/383468970787?hash=item5948882323:g:Kc8AAOSwiCFeIdL3:sc:USPSFirstClass!94024!US!-1
"2019 Topps Allen and Ginter Gold #s 1-200 (A4732) - You Pick - 10+ FREE SHIP", eBay, $1.99, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-and-Ginter-Gold-s-1-200-A4732-You-Pick-10-FREE-SHIP/333548146783?hash=item4da904d05f:g:FP4AAOSw1tVeb7j2
"2019 Topps Allen & Ginter Base Mini SPs Inserts A&G Back Black Gold You Pick", eBay, $0.99, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-Ginter-Base-Mini-SPs-Inserts-A-G-Back-Black-Gold-You-Pick/402163545807?hash=item5da2d0b6cf:g:VhMAAOSw-Fpeboxh
"2x CV Joint Axle Assembly Front LH RH Fits Saturn Ion Standard Trans 2.0L 04-07", eBay, $101.58, Available, XLarge, https://www.ebay.com/itm/2x-CV-Joint-Axle-Assembly-Front-LH-RH-Fits-Saturn-Ion-Standard-Trans-2-0L-04-07/254538185277?epid=2215694809&hash=item3b43a87a3d:g:RZQAAOSw-9leaayo
"2019 Allen and Ginter Gold #156 Vincent Stio Umpire Fan BX 50A", eBay, $1.29, Available, Unknown, https://www.ebay.com/itm/2019-Allen-and-Ginter-Gold-156-Vincent-Stio-Umpire-Fan-BX-50A/133357633533?hash=item1f0cbbfffd:g:t5sAAOSw0KZeaFoN
"Stio Casual Shorts  Men's 33 (10.5" Inseam)  Green", eBay, $28.99, Available, Unknown, https://www.ebay.com/itm/Stio-Casual-Shorts-Mens-33-10-5-Inseam-Green/303508716645?hash=item46aa877c65:g:qRkAAOSwOlBeY-d6
"STIO JH Merino Wool Blue Red Zip RACING DAY Wind Resistant Lined Sweater Jacket", eBay, $149.00, Available, Unknown, https://www.ebay.com/itm/STIO-JH-Merino-Wool-Blue-Red-Zip-RACING-DAY-Wind-Resistant-Lined-Sweater-Jacket/233517201923?hash=item365eb5ba03:g:GhQAAOSwVCJeYro7
"2019 Topps Allen & Ginter #156 Vincent Stio Umpire Fan", eBay, $1.49, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-Ginter-156-Vincent-Stio-Umpire-Fan/233517077043?hash=item365eb3d233:g:UXsAAOSwvpZeYp~i
"UNITED KINGDOM GREAT BRITAIN LICENSE PLATE STIO SNY", eBay, $10.00, Available, Unknown, https://www.ebay.com/itm/UNITED-KINGDOM-GREAT-BRITAIN-LICENSE-PLATE-STIO-SNY/293502453991?hash=item44561c08e7:g:-2AAAOSwirVedeDd
"SICK FX0-STIO68002 24VDC NSMP", eBay, $259.00, Available, Unknown, https://www.ebay.com/itm/SICK-FX0-STIO68002-24VDC-NSMP/313019456427?hash=item48e169dbab:g:p9sAAOSwq8FeYXD-
"2019 Topps Allen & Ginter #156 Vincent Stio", eBay, $1.00, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-Ginter-156-Vincent-Stio/143545276434?hash=item216bf71812:g:i9MAAOSwakteXE~X
"Sold Out Stio NWT Women Pinedale Pant Sz 6 Elmwood Khaki Tan Hiking Pants $159", eBay, $119.99, Available, Unknown, https://www.ebay.com/itm/Sold-Out-Stio-NWT-Women-Pinedale-Pant-Sz-6-Elmwood-Khaki-Tan-Hiking-Pants-159/324089409721?hash=item4b753bf0b9:g:L8gAAOSwMWdeXBAx
"NWT Stio Men’s Gannett Peak Half Zip Pullover (Lapis Blue) Size XS retail $129", eBay, $79.99, Available, Xsmall, https://www.ebay.com/itm/NWT-Stio-Men-s-Gannett-Peak-Half-Zip-Pullover-Lapis-Blue-Size-XS-retail-129/324089333136?hash=item4b753ac590:g:BlIAAOSwSmxeWfEt
"2019 topps allen & ginter base and inserts baseball you pick complete your set", eBay, $0.99, Available, Unknown, https://www.ebay.com/itm/2019-topps-allen-ginter-base-and-inserts-baseball-you-pick-complete-your-set/223931108794?hash=item3423558dba:g:OnQAAOSw~qVeWZnR
"STIO Harkin Womens Snap Front Shirt Blouse Green floral pattern  NEW w/tag Sz S", eBay, $25.95, Available, Unknown, https://www.ebay.com/itm/STIO-Harkin-Womens-Snap-Front-Shirt-Blouse-Green-floral-pattern-NEW-w-tag-Sz-S/223929702100?hash=item34234016d4:g:2zcAAOSwiF9cpDYH
"2019 Topps Allen and Ginter Baseball Gold Border Parallel Singles - You Choose", eBay, $1.00, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-and-Ginter-Baseball-Gold-Border-Parallel-Singles-You-Choose/383439615614?hash=item5946c8367e:g:r94AAOSwtC5eV~gq
"Stio Flannel Plaid Scarf Norse Blue NWT D3", eBay, $15.00, Available, Unknown, https://www.ebay.com/itm/Stio-Flannel-Plaid-Scarf-Norse-Blue-NWT-D3/283795707289?hash=item42138ad599:g:xv0AAOSwAUBeVZbJ
"2019 Topps Allen & Ginter's Mini Black Vincent Stio #156 Rookie", eBay, $1.69, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-Ginters-Mini-Black-Vincent-Stio-156-Rookie/233505777465?hash=item365e076739:g:fKkAAOSwn8JeuGSk
"Stio Men’s Size Small Wilcox Fleece Grey Sweater Versatile Layer Jacket full zip", eBay, $89.99, Available, Small, https://www.ebay.com/itm/Stio-Men-s-Size-Small-Wilcox-Fleece-Grey-Sweater-Versatile-Layer-Jacket-full-zip/133332753570?hash=item1f0b405ca2:g:IfAAAOSwBSFeRLr7
"Stio Men's 2226 Rivet Corduroy Pants Orion Blue Size 36 Regular", eBay, $69.99, Available, Unknown, https://www.ebay.com/itm/Stio-Mens-2226-Rivet-Corduroy-Pants-Orion-Blue-Size-36-Regular/193341301966?hash=item2d040a24ce:g:UxAAAOSwGAheQ0lb
"NWT STIO 1407 W's TIPTON TANK - CHERRY TOMATO - LARGE (MSRP $65.00)", eBay, $32.50, Available, Large, https://www.ebay.com/itm/NWT-STIO-1407-Ws-TIPTON-TANK-CHERRY-TOMATO-LARGE-MSRP-65-00/274255054557?hash=item3fdae006dd:g:PgwAAOSwkfRePi-3
"STIO Khaki Deep Green Pants Mens 36x33 Tagged 36 Acorn Mint EUC A++", eBay, $30.00, Available, Unknown, https://www.ebay.com/itm/STIO-Khaki-Deep-Green-Pants-Mens-36x33-Tagged-36-Acorn-Mint-EUC-A/223891533607?hash=item3420f9af27:g:BHkAAOSwoCFeN30o
"2019 Topps Allen & Ginter Hot Box Gold Border Cards (#1-400) - Pick Your Card", eBay, $0.99, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-Ginter-Hot-Box-Gold-Border-Cards-1-400-Pick-Your-Card/293455986554?hash=item445356ff7a:g:ZloAAOSw~QVeGMC9
"Stio Mens Full Zip Sweater Navy Blue Wool Cotton Blend Size Large", eBay, $39.00, Available, Large, https://www.ebay.com/itm/Stio-Mens-Full-Zip-Sweater-Navy-Blue-Wool-Cotton-Blend-Size-Large/164057410651?hash=item2632956c5b:g:pGYAAOSwERFeM6Ch
"Baseball Cards Topps Allen and Ginter 2019  Base  RC  Sp  Inserts! You Pick!", eBay, $0.99, Available, Unknown, https://www.ebay.com/itm/Baseball-Cards-Topps-Allen-and-Ginter-2019-Base-RC-Sp-Inserts-You-Pick/143518292140?hash=item216a5b58ac:g:LXoAAOSwhe9eMmBn
"Stio Womens Size XS Gray & White Pullover Jacket Warm Top Soft Felted Fleece", eBay, $24.99, Available, Xsmall, https://www.ebay.com/itm/Stio-Womens-Size-XS-Gray-White-Pullover-Jacket-Warm-Top-Soft-Felted-Fleece/333498988316?hash=item4da616b71c:g:TicAAOSw3iFeMdMA
"VINCENT STIO 2019 TOPPS ALLEN & GINTER FRAMED MINI AUTO /25", eBay, $34.00, Available, Unknown, https://www.ebay.com/itm/VINCENT-STIO-2019-TOPPS-ALLEN-GINTER-FRAMED-MINI-AUTO-25/402056300138?hash=item5d9c6c466a:g:ZY4AAOSwL9BeMIRV
"STIO Rounder Blazer - Schoeller Soft Shell Fabric - Tan - Men's Large", eBay, $95.00, Available, Large, https://www.ebay.com/itm/STIO-Rounder-Blazer-Schoeller-Soft-Shell-Fabric-Tan-Mens-Large/184147535831?hash=item2ae00c67d7:g:hw4AAOSwsxFeH-Q6
"Stio Womens XL Environ Snow Pants", eBay, $375.00, Available, XLarge, https://www.ebay.com/itm/Stio-Womens-XL-Environ-Snow-Pants/153808349586?hash=item23cfb12992:g:zywAAOSw1BxeK8Dh
"Stio Environ Pant Snow Ski Board Black Designed Jackson Hole Mens L Large", eBay, $149.00, Available, Large, https://www.ebay.com/itm/Stio-Environ-Pant-Snow-Ski-Board-Black-Designed-Jackson-Hole-Mens-L-Large/233473849562?hash=item365c2038da:g:wiQAAOSwfW5d3D9H
"Stio Mountain Green & Pink Insulated Jacket", eBay, $65.00, Available, Unknown, https://www.ebay.com/itm/Stio-Mountain-Green-Pink-Insulated-Jacket/362888611812?hash=item547dd8c7e4:g:LzYAAOSwwS5eJhR9
"2019 Topps Allen Ginter Gold Hot Box - You Pick Complete Your Set Lot (151-400)", eBay, $1.00, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-Ginter-Gold-Hot-Box-You-Pick-Complete-Your-Set-Lot-151-400/264603538446?hash=item3d9b99940e:g:~18AAOSwTqteI4nz
"2010 2012-2019 Topps Allen & Ginter Mini A&G Back Single Card Choose From List", eBay, $0.99, Available, Unknown, https://www.ebay.com/itm/2010-2012-2019-Topps-Allen-Ginter-Mini-A-G-Back-Single-Card-Choose-From-List/223861215630?hash=item341f2b118e:g:hr4AAOSwAcheI1pd
"2019 Topps Allen Ginter Mini - You Pick Complete Your Set Lot (151-300)", eBay, $1.00, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-Ginter-Mini-You-Pick-Complete-Your-Set-Lot-151-300/254484645986?hash=item3b40778862:g:LF0AAOSwgPReIhNK
"2019 Topps Allen Ginter A&G Back Mini You Pick Complete Your Set Lot (151-400)", eBay, $1.25, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-Ginter-A-G-Back-Mini-You-Pick-Complete-Your-Set-Lot-151-400/264601426562?hash=item3d9b795a82:g:dp4AAOSw7xZeIUGE
"Stio Sweetwater Fleece Cowl Neck Sweater. Gray size Medium Nice! M5", eBay, $99.99, Available, Medium, https://www.ebay.com/itm/Stio-Sweetwater-Fleece-Cowl-Neck-Sweater-Gray-size-Medium-Nice-M5/264601345212?hash=item3d9b781cbc:g:~eEAAOSwep1eIS3d
"LOT of 9 STIO A MOUNTAIN COMPANY WINDOW BUMPER FRIDGE CAR STICKERS NANO PUFF", eBay, $9.99, Available, Unknown, https://www.ebay.com/itm/LOT-of-9-STIO-A-MOUNTAIN-COMPANY-WINDOW-BUMPER-FRIDGE-CAR-STICKERS-NANO-PUFF/402036891356?hash=item5d9b441edc:g:uRQAAOSw-~teHjfd
"Stio Men's 2226 Rivet Corduroy Pants - Fallen Rock (Dark Tan)  Size 34 Regular", eBay, $64.95, Available, Unknown, https://www.ebay.com/itm/Stio-Mens-2226-Rivet-Corduroy-Pants-Fallen-Rock-Dark-Tan-Size-34-Regular/223849754108?hash=item341e7c2dfc:g:UNMAAOSwQnReHAgs
"2019 Topps Allen & Ginter Base Cards and SPs (#1-400) - Pick Your Card(s) B1G3", eBay, $1.00, Available, Unknown, https://www.ebay.com/itm/2019-Topps-Allen-Ginter-Base-Cards-and-SPs-1-400-Pick-Your-Card-s-B1G3/293416907215?hash=item445102b1cf:g:ZloAAOSw~QVeGMC9
"EUC Stio Esther Shirt  Tech Flannel Button Down  Women XS X-Small $129 Plaid", eBay, $69.00, Available, Xsmall, https://www.ebay.com/itm/EUC-Stio-Esther-Shirt-Tech-Flannel-Button-Down-Women-XS-X-Small-129-Plaid/293411911713?hash=item4450b67821:g:nIkAAOSwkZldvJ7M
"EUC Stio Esther Shirt  Tech Flannel Button Down Women XS X-Small $129 Pink Plaid", eBay, $79.00, Available, Xsmall, https://www.ebay.com/itm/EUC-Stio-Esther-Shirt-Tech-Flannel-Button-Down-Women-XS-X-Small-129-Pink-Plaid/293411911729?hash=item4450b67831:g:VMYAAOSwzQFdvJ6d
